transactionId,userId,amount,log_amount,hour,dow,is_night,cnt_60s,cnt_300s,cnt_3600s,cnt_86400s,sum_60s,sum_300s,sum_3600s,sum_86400s,is_new_device,is_new_payee,is_new_city,mean_amt_30d,std_amt_30d,z_amt_30d,ch_mobile,ch_ussd,ch_web,is_fraud
TXNuser_0003-637261514,user_0003,4312.18,8.369430730068668,8,1,0,0,0,0,2,0.0,0.0,0.0,161682.52,0,0,0,40000.606250000004,116526.89144551531,-0.3062677276230861,True,False,False,0
TXNuser_0003-678894705,user_0003,7171.24,8.877973297634181,7,2,0,0,0,0,1,0.0,0.0,0.0,4312.18,0,0,0,41371.80673913043,118881.71949372461,-0.28768566676843677,False,False,True,0
TXNuser_0003-532874738,user_0003,14069.52,9.551837107492311,13,2,0,0,0,0,1,0.0,0.0,0.0,7171.24,0,0,0,40644.13510638298,117688.20609923215,-0.2258052526008922,False,False,True,0
TXNuser_0003-177671434,user_0003,4309.68,8.368850943274811,7,3,0,0,0,0,2,0.0,0.0,0.0,21240.760000000002,0,0,0,40710.95723404255,117671.85778229752,-0.30934564916437257,False,False,True,0
TXNuser_0003-687553738,user_0003,7000.69,8.853906827469691,19,3,0,0,0,0,1,0.0,0.0,0.0,4309.68,0,0,0,41268.23782608695,118914.35146323925,-0.28816999297751117,False,False,True,0
TXNuser_0003-103508129,user_0003,182713.65,12.115680925248792,16,4,0,0,0,0,1,0.0,0.0,0.0,7000.69,0,1,0,41263.94434782608,118915.6124787382,1.1894965068397956,False,False,True,1
TXNuser_0003-452423387,user_0003,19299.57,9.867889908135624,22,4,0,0,0,0,1,0.0,0.0,0.0,182713.65,0,0,0,44273.51255319148,119411.9510802108,-0.20914106441838565,False,False,True,0
TXNuser_0003-337800035,user_0003,12494.38,9.433114254971478,9,5,0,0,0,0,2,0.0,0.0,0.0,202013.22,0,0,0,43753.222083333334,118189.76365100205,-0.2644801133170581,True,False,False,0
TXNuser_0003-197277689,user_0003,5802.62,8.666237139772473,16,5,0,0,0,0,2,0.0,0.0,0.0,31793.949999999997,0,0,0,43115.28653061225,117037.36271130436,-0.318809871191743,False,False,True,0
TXNuser_0003-771854521,user_0003,24407.86,10.102701460125184,16,5,0,0,0,1,3,0.0,0.0,5802.62,37596.57,0,0,0,42369.033200000005,115957.07468995938,-0.15489501824725876,True,False,False,0
TXNuser_0003-359693252,user_0003,6377.17,8.760636501338338,12,6,0,0,0,0,2,0.0,0.0,0.0,30210.48,0,0,0,30606.719999999998,73279.39765590566,-0.3306461403213692,False,False,True,0
TXNuser_0003-810709195,user_0003,9408.3,9.149453840864503,12,0,0,0,0,0,1,0.0,0.0,0.0,6377.17,0,0,0,30101.937708333327,72579.94359894088,-0.285115097673282,False,False,True,0
TXNuser_0003-603802551,user_0003,2330.63,7.754322872789597,21,0,0,0,0,0,1,0.0,0.0,0.0,9408.3,0,0,0,30236.740833333333,72534.41256663571,-0.38472925947661907,False,False,True,0
TXNuser_0003-414516388,user_0003,80938.43,11.301456376151538,10,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,32111.308863636365,75549.98239079487,0.6462889810324138,False,False,True,1
TXNuser_0003-929643342,user_0003,3284.29,8.097210207083139,14,3,0,0,0,0,1,0.0,0.0,0.0,80938.43,0,0,0,33196.356,75040.36809342024,-0.3986129967108034,True,False,False,1
TXNuser_0004-4146686,user_0004,15976.15,9.678914855479462,6,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,,,,False,False,True,0
TXNuser_0004-788957559,user_0004,14519.07,9.583287109303805,15,1,0,0,0,0,1,0.0,0.0,0.0,15976.15,0,1,0,15976.15,0.0,,False,True,False,0
TXNuser_0004-987006987,user_0004,14094.84,9.553634997373743,15,1,0,0,0,1,2,0.0,0.0,14519.07,30495.22,0,1,0,15247.61,1030.3111487312945,-1.1188561838037951,False,False,True,0
TXNuser_0004-129770250,user_0004,10391.56,9.2488454445044,2,2,1,0,0,0,3,0.0,0.0,0.0,44590.06,0,1,0,14863.353333333333,986.7776290701634,-4.531713327902545,False,False,True,0
TXNuser_0004-227537390,user_0004,18376.32,9.818872574614504,13,2,0,0,0,0,3,0.0,0.0,0.0,39005.47,0,0,0,13745.404999999999,2376.633605929474,1.9485186898166844,False,True,False,0
TXNuser_0004-714651666,user_0004,16344.5,9.70170790908505,18,2,0,0,0,0,2,0.0,0.0,0.0,28767.879999999997,0,0,0,14671.588,2919.8228062795183,0.5729498366826067,False,False,True,0
TXNuser_0004-401112428,user_0004,16979.24,9.73980559404107,20,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,14950.406666666668,2699.394611639185,0.7515882726391536,False,False,True,0
TXNuser_0004-56649262,user_0004,11460.47,9.346746254293858,0,4,1,0,0,0,1,0.0,0.0,0.0,16979.24,0,0,0,15240.240000000002,2580.7556229846073,-1.4645981844762008,False,True,False,0
TXNuser_0004-495105623,user_0004,121599.43,11.708495784692161,15,4,0,0,0,0,2,0.0,0.0,0.0,28439.71,1,0,0,14767.76875,2737.637827181036,39.02329964515623,False,False,True,1
TXNuser_0004-131621061,user_0004,126955.96,11.751603410364151,3,5,1,0,0,0,1,0.0,0.0,0.0,121599.43,0,1,0,26637.95333333333,35702.5120495092,2.8098304827277762,False,False,True,1
TXNuser_0004-713873023,user_0004,10444.55,9.253931329377922,13,5,0,0,0,0,2,0.0,0.0,0.0,248555.39,0,0,0,36669.754,46253.753179341315,-0.5669854270704496,False,True,False,0
TXNuser_0004-533716559,user_0004,90452.47,11.412590853824444,20,5,0,0,0,0,2,0.0,0.0,0.0,137400.51,1,0,0,34285.64454545454,44586.90919610449,1.259715608622019,False,False,True,1
TXNuser_0004-265309703,user_0004,13100.33,9.480469030753312,22,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,38966.213333333326,45498.99530171595,-0.5684935054457745,False,True,False,0
TXNuser_0004-33777189,user_0004,12493.0,9.433003808053515,0,0,1,0,0,0,1,0.0,0.0,0.0,13100.33,0,0,0,36976.53,44148.72904150677,-0.5545693054262473,False,False,True,0
TXNuser_0004-339668732,user_0004,11648.13,9.36298677809371,6,0,0,0,0,0,2,0.0,0.0,0.0,25593.33,0,0,0,35227.70642857142,42918.481924054155,-0.5494037853038781,False,False,True,0
TXNuser_0004-756892777,user_0004,127564.62,11.75638617785182,10,0,0,0,0,0,3,0.0,0.0,0.0,37241.46,1,0,0,33655.73466666666,41803.00670568461,2.2464624612890125,False,False,True,1
TXNuser_0004-434914898,user_0004,14327.7,9.570019797935213,13,0,0,0,0,0,4,0.0,0.0,0.0,164806.08,0,0,0,39525.03999999999,46713.722464897466,-0.5393991030994001,False,True,False,0
TXNuser_0004-446052285,user_0004,19284.5,9.867108797192413,12,1,0,0,0,0,1,0.0,0.0,0.0,14327.7,0,0,0,38042.84352941176,45641.35770642359,-0.41099442418146337,False,True,False,0
TXNuser_0004-739473500,user_0004,13269.24,9.49327921307077,8,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,37000.713333333326,44498.81911739073,-0.5333056877470879,False,False,True,0
TXNuser_0004-978874987,user_0004,14674.99,9.593968104090367,12,3,0,0,0,0,1,0.0,0.0,0.0,13269.24,0,0,0,35751.688421052626,43586.44346678006,-0.4835608676609848,False,True,False,0
TXNuser_0004-850629305,user_0004,87130.41,11.375172717809876,12,4,0,0,0,0,1,0.0,0.0,0.0,14674.99,1,0,0,34697.85349999999,42684.90478217653,1.2283629720522116,False,False,True,1
TXNuser_0004-757215706,user_0004,16464.6,9.709028635081827,19,4,0,0,0,0,1,0.0,0.0,0.0,87130.41,0,0,0,37194.6419047619,43148.743209409084,-0.4804321137270453,False,True,False,0
TXNuser_0004-50652236,user_0004,13971.97,9.544880028080362,6,5,0,0,0,0,2,0.0,0.0,0.0,103595.01000000001,0,0,0,36252.367272727264,42340.16558428373,-0.5262236688322621,False,True,False,0
TXNuser_0004-965084732,user_0004,17494.62,9.769705842870623,5,6,0,0,0,0,1,0.0,0.0,0.0,13971.97,0,0,0,35283.65434782608,41626.758684996435,-0.42734613286712125,False,False,True,0
TXNuser_0004-166848532,user_0004,3342.16,8.1146717464773,11,6,0,0,0,0,1,0.0,0.0,0.0,17494.62,0,1,0,34542.44458333333,40873.38838024023,-0.7633398115439031,False,True,False,1
TXNuser_0004-317217219,user_0004,18192.11,9.808798229960061,11,6,0,0,0,1,2,0.0,0.0,3342.16,20836.78,0,0,0,33294.4332,40496.449759229276,-0.3729295602402314,False,True,False,0
TXNuser_0004-260969802,user_0004,12124.93,9.403101413895238,13,6,0,0,0,0,3,0.0,0.0,0.0,39028.89,0,0,0,32713.574615384612,39788.64485573825,-0.5174502597420166,False,True,False,0
TXNuser_0004-295589628,user_0004,14424.31,9.576739581613321,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,31951.03222222222,39216.656125428715,-0.4469203637904663,False,True,False,0
TXNuser_0004-259484562,user_0004,14713.89,9.59661518527436,17,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,31325.07785714286,38625.847286757526,-0.430053682287452,False,True,False,0
TXNuser_0004-471523702,user_0004,104730.68,11.559156929887457,18,1,0,0,0,0,1,0.0,0.0,0.0,14713.89,0,1,0,30752.27827586207,38055.0497884849,1.9439838375017204,False,False,True,1
TXNuser_0004-257933995,user_0004,18349.63,9.81741918531844,22,1,0,0,0,0,2,0.0,0.0,0.0,119444.56999999999,1,0,0,33218.225,39757.71793543867,-0.3739800917181577,False,False,True,0
TXNuser_0004-655151411,user_0004,9897.78,9.200166796205723,4,2,1,0,0,0,3,0.0,0.0,0.0,137794.19999999998,0,0,0,32738.592903225806,39180.58685516814,-0.5829625009869646,False,True,False,0
TXNuser_0004-308417576,user_0004,13215.0,9.48918349576076,6,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,32024.817499999997,38754.37586660018,-0.48535983561564533,False,False,True,0
TXNuser_0004-591467238,user_0004,15594.39,9.654730636744597,11,3,0,0,0,0,1,0.0,0.0,0.0,13215.0,0,0,0,31454.82303030303,38284.31420615273,-0.4142801917489768,False,True,False,0
TXNuser_0004-799305441,user_0004,99023.1,11.50311853383483,15,3,0,0,0,0,2,0.0,0.0,0.0,28809.39,0,1,0,30988.339705882347,37797.78475307607,1.7999668694494282,False,True,False,1
TXNuser_0004-938762974,user_0004,12765.48,9.454578264983812,16,3,0,0,0,1,3,0.0,0.0,99023.1,127832.49,0,0,0,32932.189999999995,38973.09508735248,-0.5174521026569553,False,True,False,0
TXNuser_0004-255294765,user_0004,11449.17,9.34575985603374,9,4,0,0,0,0,3,0.0,0.0,0.0,127382.97,0,0,0,32372.003611111108,38559.07225438437,-0.5426176613658558,False,True,False,0
TXNuser_0004-245234059,user_0004,13445.98,9.506509824502173,7,5,0,0,0,0,1,0.0,0.0,0.0,11449.17,0,0,0,31806.521621621618,38175.037415357234,-0.4809567420158036,False,False,True,0
TXNuser_0004-266391676,user_0004,15907.88,9.674632722876547,10,5,0,0,0,0,1,0.0,0.0,0.0,13445.98,0,0,0,31323.349473684204,37773.23645916796,-0.40810560382740807,False,True,False,0
TXNuser_0004-711254977,user_0004,15927.64,9.675874025750467,14,5,0,0,0,0,2,0.0,0.0,0.0,29353.86,0,0,0,30928.08102564102,37354.55548087647,-0.40156925527652015,False,True,False,0
TXNuser_0004-444273977,user_0004,20235.83,9.915259490581763,12,6,0,0,0,0,1,0.0,0.0,0.0,15927.64,0,0,0,30553.069999999996,36948.74303985947,-0.27923114972733953,False,True,False,0
TXNuser_0004-834239321,user_0004,37207.44,10.524290896247903,16,6,0,0,0,0,1,0.0,0.0,0.0,20235.83,1,0,0,30301.429999999997,36519.523575664636,0.18910460279394048,False,False,True,1
TXNuser_0004-525175898,user_0004,4214.0,8.346404870435956,17,6,0,0,0,0,2,0.0,0.0,0.0,57443.270000000004,0,0,0,30465.858809523805,36087.151120200004,-0.7274572249298218,False,True,False,1
TXNuser_0004-750788791,user_0004,21999.59,9.99882455016267,4,0,1,0,0,0,3,0.0,0.0,0.0,61657.270000000004,0,0,0,29855.350465116277,35879.001229315036,-0.21895148125521693,False,False,True,0
TXNuser_0004-310112680,user_0004,19440.68,9.875174494033544,12,0,0,0,0,0,3,0.0,0.0,0.0,63421.03,0,0,0,29676.81045454545,35479.12095863247,-0.2885113886130509,True,False,False,0
TXNuser_0004-275823056,user_0004,11678.31,9.365574179294736,21,0,0,0,0,0,2,0.0,0.0,0.0,41440.270000000004,0,0,0,29449.340888888884,35106.80942444097,-0.5061989733683087,False,False,True,0
TXNuser_0004-606891882,user_0004,94208.16,11.453272695752034,1,1,1,0,0,0,3,0.0,0.0,0.0,53118.58,1,0,0,29063.01413043478,34813.28581144239,1.8712725429713217,False,True,False,1
TXNuser_0004-955596931,user_0004,13895.72,9.539408120050172,16,1,0,0,0,0,2,0.0,0.0,0.0,105886.47,0,0,0,30449.081063829784,35719.929159796004,-0.46342088165340356,False,False,True,0
TXNuser_0004-872468980,user_0004,8623.61,9.062375023485918,14,2,0,0,0,0,1,0.0,0.0,0.0,13895.72,0,0,0,30104.219375,35418.5666975688,-0.6064787871970684,False,True,False,0
TXNuser_0004-633455438,user_0004,17552.56,9.773012057325785,20,2,0,0,0,0,1,0.0,0.0,0.0,8623.61,0,0,0,29665.83959183674,35181.765713641056,-0.344305618155488,False,False,True,0
TXNuser_0004-762425891,user_0004,13501.71,9.510645685021535,1,3,1,0,0,0,2,0.0,0.0,0.0,26176.170000000002,0,0,0,29423.574000000004,34863.030992915985,-0.45669764063931384,False,True,False,0
TXNuser_0004-615848588,user_0004,9623.37,9.172053702468288,3,3,1,0,0,0,3,0.0,0.0,0.0,39677.880000000005,0,0,0,29111.380588235297,34584.57766774916,-0.5634884651608243,False,False,True,0
TXNuser_0004-293696165,user_0004,16929.71,9.736884411637083,12,3,0,0,0,0,4,0.0,0.0,0.0,49301.25000000001,0,0,0,28736.61115384616,34350.308863186096,-0.3437203782030574,False,False,True,0
TXNuser_0004-421085836,user_0004,2074.21,7.637817632363213,6,4,0,0,0,0,1,0.0,0.0,0.0,16929.71,0,0,0,28513.83943396227,34057.05121274461,-0.7763334902015299,False,True,False,1
TXNuser_0004-736269672,user_0004,14873.64,9.607413028440293,9,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,28024.21666666667,33925.559713703144,-0.38763035238457444,False,True,False,0
TXNuser_0004-653773575,user_0004,17148.48,9.749723131434695,8,6,0,0,0,0,1,0.0,0.0,0.0,14873.64,0,0,0,27785.115272727275,33656.71036650508,-0.31603312257494953,False,True,False,0
TXNuser_0004-8965129,user_0004,12875.42,9.463153010712439,17,6,0,0,0,0,1,0.0,0.0,0.0,17148.48,0,0,0,27595.17535714286,33379.61324843736,-0.44098040464360244,False,False,True,0
TXNuser_0004-301528196,user_0004,12663.86,9.446586508288615,7,0,0,0,0,0,2,0.0,0.0,0.0,30023.9,0,0,0,27336.934035087717,33137.64364697253,-0.4427917142028973,False,False,True,0
TXNuser_0004-768154964,user_0004,12854.07,9.461493565037166,7,0,0,0,0,1,3,0.0,0.0,12663.86,42687.76,0,0,0,27083.95,32902.135303897834,-0.43249107903079537,False,False,True,0
TXNuser_0004-401634295,user_0004,246314.83,12.41436985325729,11,0,0,0,0,0,3,0.0,0.0,0.0,38393.35,0,1,0,26842.76559322034,32669.83117187731,6.717881805147024,False,True,False,1
TXNuser_0004-665548751,user_0004,61869.13,11.03279278970272,2,1,1,0,0,0,3,0.0,0.0,0.0,271832.76,1,0,0,30500.63333333334,43035.18931849903,0.7289034198156217,False,True,False,1
TXNuser_0004-367214482,user_0004,13294.52,9.495182415360537,22,1,0,0,0,0,1,0.0,0.0,0.0,61869.13,0,0,0,31014.87098360656,42863.635594400286,-0.41341222548844064,False,True,False,0
TXNuser_0004-251602038,user_0004,8619.86,9.061940126662684,23,1,1,0,0,1,2,0.0,0.0,13294.52,75163.65,0,0,0,30729.058870967743,42570.370194865834,-0.5193565094633404,True,False,False,0
TXNuser_0004-967158723,user_0004,17249.58,9.755601045082665,23,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,30378.11920634921,42317.44077459088,-0.3102394418481024,False,False,True,0
TXNuser_0004-296192282,user_0004,12705.11,9.449838259116252,14,3,0,0,0,0,1,0.0,0.0,0.0,17249.58,0,0,0,30398.332380952386,42310.75423704862,-0.4181731737001192,False,False,True,0
TXNuser_0004-592540691,user_0004,16707.42,9.723668062959726,20,3,0,0,0,0,2,0.0,0.0,0.0,29954.690000000002,0,0,0,30632.03451612904,42616.110311054006,-0.326745318014563,False,True,False,0
TXNuser_0004-595594162,user_0004,11518.27,9.351776564186487,11,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,31179.686333333335,43217.226416671365,-0.4549439647924467,False,True,False,0
TXNuser_0004-555700364,user_0004,16061.11,9.684218361187165,15,5,0,0,0,0,1,0.0,0.0,0.0,11518.27,0,0,0,30857.36803278689,42929.44307189301,-0.3446645699085338,False,False,True,0
TXNuser_0004-805966925,user_0004,8975.1,9.102320768520384,16,5,0,0,0,0,2,0.0,0.0,0.0,27579.38,0,0,0,30618.718709677425,42617.556430512486,-0.5078568675087493,False,True,False,0
TXNuser_0004-932012424,user_0004,76368.18,11.243334490624314,22,5,0,0,0,0,3,0.0,0.0,0.0,36554.48,1,0,0,30489.61967741936,42671.64002488837,1.075153434361131,False,True,False,1
TXNuser_0004-487628304,user_0004,19035.44,9.854110316073475,13,6,0,0,0,0,3,0.0,0.0,0.0,101404.38999999998,0,0,0,31536.518225806452,42992.1423586328,-0.2907758846145578,False,True,False,0
TXNuser_0004-931530467,user_0004,11213.3,9.324945028599725,0,0,1,0,0,0,1,0.0,0.0,0.0,19035.44,0,0,0,29882.26032258065,41414.15457882343,-0.45078694742030956,False,False,True,0
TXNuser_0004-900377821,user_0004,8521.69,9.05048729769139,21,0,0,0,0,0,1,0.0,0.0,0.0,11213.3,0,0,0,27267.674333333332,39292.806216570054,-0.47708438613447823,False,False,True,0
TXNuser_0004-757592083,user_0004,13285.5,9.494503761116338,2,1,1,0,0,0,1,0.0,0.0,0.0,8521.69,0,0,0,26960.3631147541,39037.84567129256,-0.3502975863447876,False,False,True,0
TXNuser_0004-697576387,user_0004,12389.83,9.424711961887159,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,27204.571999999993,39320.332034809515,-0.37677052133956535,False,True,False,0
TXNuser_0004-756364688,user_0004,9400.04,9.148575600436002,13,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,25821.740350877193,37981.90793972276,-0.4323558568184202,False,True,False,0
TXNuser_0004-481894021,user_0004,11078.05,9.312811216553182,17,3,0,0,0,0,1,0.0,0.0,0.0,9400.04,0,0,0,25538.607586206897,37708.959622796625,-0.38347803097343724,False,False,True,0
TXNuser_0004-585606159,user_0004,3184.6,8.066395933309932,20,3,0,0,0,0,2,0.0,0.0,0.0,20478.09,0,0,0,25293.51338983051,37429.84351664816,-0.5906760839114072,False,False,True,1
TXNuser_0004-625135873,user_0004,15814.19,9.668726149578427,23,3,1,0,0,0,3,0.0,0.0,0.0,23662.69,0,0,0,24925.0315,37220.88489885515,-0.24477767051369148,False,True,False,0
TXNuser_0004-527872380,user_0004,8639.67,9.064235405087839,7,4,0,0,0,0,4,0.0,0.0,0.0,39476.88,0,0,0,24775.673442622952,36927.83700268813,-0.4369604274804491,False,True,False,0
TXNuser_0004-222516249,user_0004,10456.67,9.255090959459622,11,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,24699.778852459014,36956.62547253632,-0.3854006871661899,False,True,False,0
TXNuser_0004-339252851,user_0004,3716.29,8.220750187162386,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,23877.607068965513,36975.62163331341,-0.5452597191983665,False,True,False,1
TXNuser_0004-368864153,user_0004,12851.35,9.461281952980404,11,0,0,0,0,0,1,0.0,0.0,0.0,3716.29,0,0,0,23535.88983050847,36749.3361800357,-0.290741029393421,False,True,False,0
TXNuser_0004-944199503,user_0004,14004.04,9.547172543812943,1,1,1,0,0,0,2,0.0,0.0,0.0,16567.64,0,0,0,23357.814166666663,36462.66999714398,-0.2565301489824886,False,False,True,0
TXNuser_0004-815914904,user_0004,14350.87,9.571635526286538,1,1,1,0,0,1,3,0.0,0.0,14004.04,30571.68,0,0,0,23204.473606557374,36177.36646811742,-0.2447276977543383,False,False,True,0
TXNuser_0004-609051092,user_0004,11486.89,9.349048716033248,12,1,0,0,0,0,2,0.0,0.0,0.0,28354.910000000003,0,0,0,23572.794406779663,36706.25599678585,-0.3292600696687223,False,True,False,0
TXNuser_0004-883782615,user_0004,15798.6,9.667739902238894,6,2,0,0,0,0,1,0.0,0.0,0.0,11486.89,0,0,0,23561.980169491526,36709.78068614198,-0.2114798842266638,True,False,False,0
TXNuser_0004-499101438,user_0004,13009.44,9.473507391073019,19,2,0,0,0,0,1,0.0,0.0,0.0,15798.6,0,0,0,23585.273220338982,36704.31829559025,-0.28813593907857943,False,True,False,0
TXNuser_0004-277920941,user_0004,71853.11,11.182393092376389,1,3,1,0,0,0,2,0.0,0.0,0.0,28808.04,1,0,0,23409.00933333333,36417.538389894,1.3302409445694463,False,True,False,1
TXNuser_0004-642675094,user_0004,17236.38,9.754835560510973,2,3,1,0,0,1,3,0.0,0.0,71853.11,100661.15,0,0,0,24203.174918032786,36641.58550341759,-0.19013355514823413,False,True,False,0
TXNuser_0005-89645758,user_0005,43408.6,10.678435893784473,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,,,,True,False,False,1
TXNuser_0005-705900708,user_0005,3680.89,8.211181486278857,5,1,0,0,0,0,1,0.0,0.0,0.0,43408.6,1,1,0,43408.6,0.0,,False,True,False,0
TXNuser_0005-786811398,user_0005,1940.01,7.5709637351392525,8,1,0,0,0,0,2,0.0,0.0,0.0,47089.49,0,0,0,23544.745,28091.733142012617,-0.7690780376839412,False,False,True,0
TXNuser_0005-312174685,user_0005,5458.54,8.605119816105548,9,1,0,0,0,1,3,0.0,0.0,1940.01,49029.5,1,1,0,16343.166666666666,23455.509521953118,-0.4640541556549531,True,False,False,1
TXNuser_0005-558451907,user_0005,4338.65,8.375548978681165,18,1,0,0,0,0,4,0.0,0.0,0.0,54488.04,0,0,0,13622.01,19909.613901525063,-0.4662752399878986,True,False,False,0
TXNuser_0005-584689594,user_0005,4619.9,8.43834477029852,19,1,0,0,0,0,5,0.0,0.0,0.0,58826.69,0,1,0,11765.338,17735.01335941899,-0.4029000630103889,False,True,False,0
TXNuser_0005-60690121,user_0005,912.96,6.817786806820344,1,2,1,0,0,0,5,0.0,0.0,0.0,20037.989999999998,0,0,0,10574.431666666667,16128.673425166022,-0.5990245702161471,True,False,False,1
TXNuser_0005-60690121-b461,user_0005,912.96,6.817786806820344,1,2,1,1,1,1,6,912.96,912.96,912.96,20950.949999999997,0,0,0,9194.221428571429,15169.485296336885,-0.5459157820319178,True,False,False,1
TXNuser_0005-60690121-b695,user_0005,912.96,6.817786806820344,1,2,1,2,2,2,7,1825.92,1825.92,1825.92,21863.909999999996,0,0,0,8159.06375,14346.162176828175,-0.5050900485220959,True,False,False,1
TXNuser_0005-543935822,user_0005,46261.84,10.742094326032442,12,2,0,0,0,0,5,0.0,0.0,0.0,11697.429999999997,0,1,0,7353.941111111111,13635.242030350473,2.8534806204601573,True,False,False,1
TXNuser_0005-250175679,user_0005,4156.73,8.33272453124465,2,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11244.731,17794.508323147496,-0.39832519512662057,True,False,False,0
TXNuser_0005-287535141,user_0005,3285.4,8.097548019734239,3,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10600.367272727271,17016.09016665056,-0.42988531449273265,True,False,False,0
TXNuser_0005-5988964,user_0005,27421.57,10.219121675930603,3,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,9990.786666666665,16361.048337198119,1.0653830350041256,True,False,False,1
TXNuser_0005-394105611,user_0005,3611.93,8.192274356478912,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11331.616153846153,16393.554193008065,-0.47089765056186766,True,False,False,0
TXNuser_0005-537799746,user_0005,1853.9,7.525586065232633,2,1,1,0,0,0,1,0.0,0.0,0.0,3611.93,0,0,0,10780.209999999997,15884.971854922887,-0.5619342660172015,True,False,False,0
TXNuser_0005-565929895,user_0005,607.26,6.410602422136789,10,1,0,0,0,0,2,0.0,0.0,0.0,5465.83,0,1,0,10185.122666666664,15479.681099090818,-0.6187377249799552,True,False,False,1
TXNuser_0005-565929895-b570,user_0005,607.26,6.410602422136789,10,1,0,1,1,1,3,607.26,607.26,607.26,6073.09,0,0,0,9586.50625,15145.272891667937,-0.5928745103655325,True,False,False,1
TXNuser_0005-565929895-b707,user_0005,607.26,6.410602422136789,10,1,0,2,2,2,4,1214.52,1214.52,1214.52,6680.35,0,0,0,9058.315294117649,14825.175949640157,-0.5700475544320791,True,False,False,1
TXNuser_0005-565929895-b375,user_0005,607.26,6.410602422136789,10,1,0,3,3,3,5,1821.78,1821.78,1821.78,7287.610000000001,0,0,0,8588.812222222223,14519.816094621112,-0.5497006415376707,True,False,False,1
TXNuser_0005-565929895-b779,user_0005,607.26,6.410602422136789,10,1,0,4,4,4,6,2429.04,2429.04,2429.04,7894.870000000001,0,0,0,8168.730526315791,14229.035811111522,-0.5314113076032181,True,False,False,1
TXNuser_0005-739362417,user_0005,3718.17,8.221255804093037,9,2,0,0,0,0,5,0.0,0.0,0.0,3036.3,0,0,0,7790.657000000002,13952.353747372219,-0.29188530292009063,True,False,False,0
TXNuser_0005-498340055,user_0005,2728.15,7.911745484386522,21,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7596.72904761905,13628.078932932147,-0.3572461732558774,True,False,False,0
TXNuser_0005-694998907,user_0005,2477.85,7.815550021935028,11,5,0,0,0,0,1,0.0,0.0,0.0,2728.15,0,0,0,7375.430000000002,13340.087024205688,-0.36713253752492814,True,False,False,0
TXNuser_0005-87294168,user_0005,3180.06,8.064969753564343,11,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7162.491739130437,13073.324272540163,-0.3046227306925544,True,False,False,0
TXNuser_0005-171615309,user_0005,2449.35,7.8039861504785195,21,6,0,0,0,0,1,0.0,0.0,0.0,3180.06,0,0,0,6996.557083333333,12811.779065421035,-0.354923938362802,True,False,False,0
TXNuser_0005-235908776,user_0005,3017.9,8.012647805607397,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6814.6688,12574.956450314026,-0.3019309700993188,True,False,False,0
TXNuser_0005-943779446,user_0005,844.45,6.739869029984439,16,1,0,0,0,0,1,0.0,0.0,0.0,3017.9,0,0,0,6668.63923076923,12343.370246838396,-0.4718475679088558,True,False,False,1
TXNuser_0005-943779446-b538,user_0005,844.45,6.739869029984439,16,1,0,1,1,1,2,844.45,844.45,844.45,3862.3500000000004,0,0,0,6452.928518518519,12155.458676362934,-0.4613958771810531,True,False,False,1
TXNuser_0005-943779446-b767,user_0005,844.45,6.739869029984439,16,1,0,2,2,2,3,1688.9,1688.9,1688.9,4706.8,0,0,0,6252.625714285715,11975.230924503334,-0.45161348022272196,True,False,False,1
TXNuser_0005-730810790,user_0005,2947.3,7.988984012039366,22,1,0,0,0,0,4,0.0,0.0,0.0,5551.25,0,0,0,6066.136896551725,11802.2485812048,-0.2642578551953654,True,False,False,0
TXNuser_0005-353026432,user_0005,4570.87,8.427677590564691,5,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5962.175666666667,11610.947434535927,-0.11982705756881894,True,False,False,0
